0.693147181,1.262985322
0.538996501,1.222175913
0.405465108,1.122809822
0.287682072,1.011892084
0.182321557,0.918677767
0.087011377,0.810810706
0,0.712584492
-0.080042708,0.661909232
-0.15415068,0.572924043
-0.223143551,0.510934145
-0.287682072,0.462894109
-0.348306694,0.414921484
-0.405465108,0.379928744
-0.459532329,0.350237076
-0.510825624,0.312910596
-0.559615788,0.287259442
-0.606135804,0.268509947
-0.650587566,0.248534833
-0.693147181,0.224829438
2.564949357,1.005769023
1.871802177,1.025095477
1.466337069,1.064533047
1.178654996,1.143888731
0.955511445,1.238872269
0.773189888,1.258476084
0.619039208,1.280685942
0.485507816,1.17935713
0.36772478,1.068785581
0.262364264,0.99692653
0.167054085,0.885468595
0.080042708,0.802502949
0,0.726109263
-0.074107972,0.655578567
-0.143100844,0.58356794
-0.268263987,0.480794952
-0.3254224,0.439181495
-0.379489622,0.395938813
-0.430782916,0.366499682
-0.47957308,0.344334151
-0.526093096,0.308773173
-0.570544858,0.286747838
-0.613104473,0.262656698
2.63905733,1.005036613
1.945910149,1.021926961
1.540445041,1.054386465
1.252762968,1.122896247
1.029619417,1.199501071
0.84729786,1.255039226
0.693147181,1.283806126
0.559615788,1.22366906
0.441832752,1.171825831
0.336472237,1.050598776
0.241162057,0.994312615
0.15415068,0.86995763
0.074107972,0.793123642
0,0.715638635
-0.068992871,0.645233303
-0.133531393,0.61519849
-0.194156014,0.537741645
-0.251314428,0.491633858
-0.30538165,0.446763149
-0.356674944,0.421066044
-0.405465108,0.375798628
-0.451985124,0.352495213
-0.496436886,0.335673431
-0.538996501,0.299311247
2.708050201,1.004631132
2.014903021,1.018255359
1.609437912,1.046772235
1.32175584,1.095594722
1.098612289,1.174397464
0.916290732,1.2496034
0.762140052,1.286682832
0.510825624,1.200624377
0.405465108,1.125150538
0.310154928,1.030185399
0.223143551,0.958654233
0.068992871,0.793060948
0,0.733648512
-0.064538521,0.646012962
-0.125163143,0.606669054
-0.182321557,0.547896886
-0.236388778,0.503418515
-0.287682072,0.462561904
-0.336472237,0.431754478
-0.382992252,0.397850975
-0.427444015,0.370088565
-0.470003629,0.338754949
2.772588722,1.004093693
2.079441542,1.01613976
1.673976434,1.039460629
1.386294361,1.08196638
1.16315081,1.147279391
0.980829253,1.220390184
0.826678573,1.274060356
0.693147181,1.260637924
0.575364145,1.251423107
0.470003629,1.164572212
0.374693449,1.078819054
0.287682072,1.007909144
0.207639365,0.93531428
0.133531393,0.862674015
0.064538521,0.794005007
0,0.729980558
-0.060624622,0.6673946
-0.117783036,0.615600503
-0.171850257,0.560315464
-0.223143551,0.510633557
-0.271933715,0.475872344
-0.318453731,0.440563533
-0.362905494,0.407877923
-0.405465108,0.383755523
2.833213344,1.003728967
2.140066163,1.014559159
1.734601055,1.034650239
1.446918983,1.068251007
1.223775432,1.130076696
1.041453875,1.201684904
0.887303195,1.265378117
0.753771802,1.265345765
0.635988767,1.259538278
0.530628251,1.213161431
0.435318071,1.151502179
0.348306694,1.069559481
0.268263987,0.984521203
0.194156014,0.925149573
0.125163143,0.851445994
0.060624622,0.791626617
0,0.732052183
-0.057158414,0.677266105
-0.111225635,0.612563246
-0.162518929,0.576242749
-0.211309094,0.524562282
-0.257829109,0.483787951
-0.302280872,0.448471148
-0.344840486,0.430977594
2.890371758,1.003046213
2.197224577,1.013040469
1.791759469,1.031205531
1.504077397,1.059176767
1.280933845,1.108117961
1.098612289,1.181187812
0.944461609,1.23934826
0.810930216,1.269300323
0.693147181,1.282276909
0.587786665,1.246475475
0.492476485,1.168307185
0.405465108,1.113506416
0.3254224,1.043797846
0.251314428,0.982168731
0.182321557,0.907476401
0.117783036,0.849594114
0.057158414,0.77143865
0,0.715051655
-0.054067221,0.673017201
-0.105360516,0.622830591
-0.15415068,0.586231908
-0.200670695,0.527786647
-0.245122458,0.501195958
-0.287682072,0.459429544
2.944438979,1.00294193
2.251291799,1.010914529
1.84582669,1.027533882
1.558144618,1.052050361
1.335001067,1.095444091
1.15267951,1.145890922
0.864997437,1.275590323
0.747214402,1.291642684
0.641853886,1.256262432
0.546543706,1.242825422
0.459532329,1.171839116
0.379489622,1.101384787
0.30538165,1.026535787
0.236388778,0.949071213
0.171850257,0.918313152
0.111225635,0.835053488
0.054067221,0.779021847
0,0.722865167
-0.051293294,0.665176632
-0.100083459,0.62330353
-0.146603474,0.576784425
-0.191055237,0.546787727
-0.233614851,0.50697628
2.995732274,1.002400738
2.302585093,1.010241326
1.897119985,1.023731598
1.609437912,1.046879259
1.386294361,1.081343507
1.203972804,1.133990855
1.049822124,1.198916991
0.916290732,1.280600271
0.798507696,1.280138803
0.693147181,1.260420319
0.597837001,1.238048389
0.510825624,1.201831813
0.430782916,1.143440355
0.356674944,1.07174024
0.287682072,1.003710699
0.223143551,0.945289038
0.162518929,0.890327496
0.105360516,0.820653541
0.051293294,0.770992669
0,0.716303
-0.048790164,0.675229158
-0.09531018,0.642936761
-0.139761942,0.593056688
-0.182321557,0.552923812
3.044522438,1.002414373
2.351375257,1.009503009
1.945910149,1.021738267
1.658228077,1.040790475
1.435084525,1.070708832
1.252762968,1.121343753
1.098612289,1.180028025
0.965080896,1.229597934
0.84729786,1.255546478
0.646627165,1.251809966
0.559615788,1.217220011
0.47957308,1.224790975
0.405465108,1.11194408
0.336472237,1.058206985
0.271933715,1.016476634
0.211309094,0.933453279
0.15415068,0.885135658
0.100083459,0.849293294
0.048790164,0.770319311
0,0.71912973
-0.046520016,0.678195112
-0.090971778,0.630084777
-0.133531393,0.589825123
3.091042453,1.001897257
2.397895273,1.008241606
1.992430165,1.020485293
1.704748092,1.037353439
1.481604541,1.063062794
1.299282984,1.101392748
1.145132304,1.160430172
1.011600912,1.207217044
0.893817876,1.254516022
0.78845736,1.268579275
0.693147181,1.264952073
0.606135804,1.232306914
0.526093096,1.206150751
0.451985124,1.171530314
0.382992252,1.106933136
0.318453731,1.038836929
0.257829109,0.997323418
0.200670695,0.920330986
0.146603474,0.862753834
0.09531018,0.811640304
0.046520016,0.771267047
0,0.718919781
-0.044451763,0.673507086
-0.087011377,0.682058168
3.135494216,1.001746808
2.442347035,1.007830563
2.036881927,1.017813127
1.749199855,1.033366789
1.526056303,1.056355967
1.343734747,1.089757085
1.189584067,1.137264759
1.056052674,1.196301779
0.938269639,1.243363384
0.832909123,1.266151233
0.737598943,1.270079115
0.650587566,1.255618596
0.570544858,1.224372097
0.496436886,1.191097179
0.427444015,1.136515031
0.362905494,1.087869495
0.302280872,1.095000067
0.245122458,0.980560015
0.191055237,0.920855025
0.139761942,0.857648998
0.090971778,0.831518355
0.044451763,0.768053636
0,0.766657126
-0.042559614,0.68266838
3.17805383,1.001842592
2.48490665,1.007301708
2.079441542,1.016246853
1.791759469,1.030470038
1.568615918,1.050237695
1.386294361,1.080855776
1.232143681,1.125381561
1.098612289,1.182517473
0.693147181,1.256595498
0.613104473,1.228135021
0.538996501,1.234122689
0.470003629,1.169863026
0.405465108,1.111679233
0.344840486,1.068113786
0.287682072,1.005639136
0.233614851,0.963805206
0.182321557,0.885057765
0.133531393,0.852391214
0.087011377,0.823684066
0.042559614,0.774249452
0,0.717538409
